id,WGS_lat,WGS_lon
100320858,35.54626540975849,129.25183252954727
100320859,35.54671599517574,129.25183954113874
100320860,35.54716658055784,129.25184655288572
100320861,35.5476171659048,129.25185356478826
100320862,35.54806775121662,129.25186057684633
100333020,35.53409386116274,129.25219451763053
100333021,35.53454444743397,129.25220152810434
100333022,35.53499503367007,129.25220853873364
100333023,35.53544561987103,129.2522155495185
100333024,35.53589620603686,129.25222256045882
100333025,35.53634679216755,129.25222957155472
100333026,35.53679737826311,129.25223658280615
100333027,35.53724796432354,129.25224359421307
100333028,35.537698550348836,129.2522506057756
100333029,35.53814913633901,129.2522576174936
100333030,35.53859972229403,129.25226462936715
100333031,35.539050308213945,129.25227164139628
100333032,35.53950089409871,129.25227865358093
100333033,35.53995147994833,129.25228566592114
100333034,35.54040206576282,129.25229267841692
100333035,35.54085265154218,129.25229969106826
100333036,35.54130323728638,129.25230670387515
100333037,35.541753822995474,129.25231371683762
100333038,35.54220440866943,129.25232072995567
100333039,35.54265499430824,129.2523277432293
100333040,35.54310557991194,129.2523347566585
100333041,35.54355616548048,129.25234177024328
100333042,35.54400675101388,129.25234878398362
100333043,35.54445733651216,129.2523557978796
100333044,35.54490792197532,129.2523628119311
100333045,35.5453585074033,129.25236982613828
100333046,35.545809092796155,129.252376840501
100333047,35.54625967815389,129.25238385501933
100333048,35.54671026347649,129.25239086969327
100333049,35.547160848763944,129.25239788452282
100333050,35.54761143401624,129.25240489950804
100333051,35.54806201923342,129.2524119146488
100333052,35.54851260441545,129.2524189299452
100333053,35.548963189562365,129.25242594539722
100333054,35.5494137746741,129.2524329610049
100345208,35.53363754338321,129.25273874634667
100345209,35.53408812959489,129.25274575974552
100345210,35.53453871577144,129.2527527733
100345211,35.53498930191289,129.25275978701
100345212,35.53543988801916,129.2527668008756
100345213,35.53589047409032,129.2527738148968
100345214,35.53634106012636,129.25278082907363
100345215,35.536791646127234,129.25278784340603
100345216,35.537242232093014,129.25279485789403
100345217,35.53769281802363,129.25280187253762
100345218,35.538143403919115,129.25280888733687
100345219,35.53859398977946,129.25281590229167
100345220,35.53904457560468,129.25282291740214
100345221,35.53949516139476,129.25282993266822
100345222,35.53994574714971,129.25283694808988
100345223,35.54039633286952,129.25284396366717
100345224,35.5408469185542,129.25285097940014
100345225,35.541297504203754,129.2528579952887
100345226,35.54174808981814,129.25286501133294
100345227,35.54219867539742,129.25287202753276
100345228,35.542649260941545,129.25287904388824
100345229,35.54309984645054,129.25288606039942
100345230,35.5435504319244,129.2528930770662
100345231,35.54400101736313,129.25290009388866
100345232,35.54445160276671,129.25290711086674
100345233,35.54490218813515,129.25291412800053
100345234,35.545352773468466,129.25292114528995
100345235,35.54580335876664,129.25292816273503
100345236,35.54625394402966,129.2529351803358
100345237,35.54670452925755,129.25294219809223
100345238,35.547155114450305,129.25294921600434
100345239,35.547605699607935,129.25295623407214
100345240,35.548056284730414,129.25296325229564
100345241,35.54850686981774,129.2529702706748
100345242,35.548957454869935,129.2529772892097
100345243,35.549408039887,129.25298430790022
100345244,35.54985862486891,129.2529913267465
100357397,35.53363180939155,129.25328998522548
100357398,35.53408239550853,129.2532970017049
100357399,35.534532981590374,129.25330401834
100357400,35.534983567637084,129.25331103513074
100357401,35.53543415364867,129.25331805207713
100357402,35.53588473962511,129.2533250691792
100357403,35.536335325566434,129.25333208643693
100357404,35.53678591147261,129.2533391038503
100357405,35.53723649734364,129.25334612141938
100357406,35.53768708317955,129.2533531391441
100357407,35.538137668980326,129.2533601570245
100357408,35.53858825474597,129.25336717506062
100357409,35.539038840476465,129.25337419325237
100357410,35.539489426171826,129.25338121159982
100357411,35.53994001183205,129.25338823010296
100357412,35.54039059745713,129.25339524876182
100357413,35.54084118304709,129.25340226757638
100357414,35.541291768601916,129.2534092865466
100357415,35.541742354121595,129.25341630567257
100357416,35.54219293960613,129.2534233249542
100357417,35.54264352505554,129.25343034439157
100357418,35.543094110469816,129.25343736398466
100357419,35.54354469584894,129.25344438373347
100357420,35.54399528119294,129.253451403638
100357421,35.54444586650178,129.25345842369825
100357422,35.5448964517755,129.25346544391422
100357423,35.54534703701406,129.25347246428595
100357424,35.5457976222175,129.2534794848134
100357425,35.54624820738581,129.25348650549657
100357426,35.54669879251896,129.25349352633552
100357427,35.54714937761697,129.2535005473302
100357428,35.54759996267986,129.25350756848061
100357429,35.54805054770759,129.25351458978676
100357430,35.548501132700196,129.25352161124871
100357431,35.54895171765765,129.2535286328664
100357432,35.54940230257996,129.25353565463988
100357433,35.54985288746714,129.2535426765691
100357434,35.550303472319165,129.2535496986541
100357435,35.55075405713606,129.25355672089486
100357436,35.55120464191782,129.25356374329144
100357437,35.55165522666442,129.25357076584373
100357438,35.55210581137588,129.25357778855187
100369585,35.53317548682405,129.25383420454435
100369586,35.53362607288142,129.25384122394863
100369587,35.53407665890365,129.25384824350866
100369588,35.53452724489075,129.25385526322438
100369589,35.53497783084271,129.25386228309586
100369590,35.535428416759544,129.25386930312303
100369591,35.53587900264124,129.25387632330592
100369592,35.5363295884878,129.25388334364456
100369593,35.53678017429921,129.25389036413893
100369594,35.53723076007551,129.253897384789
100369595,35.537681345816644,129.25390440559485
100369596,35.53813193152266,129.2539114265565
100369597,35.53858251719354,129.25391844767384
100369598,35.539033102829286,129.2539254689469
100369599,35.53948368842989,129.25393249037577
100369600,35.53993427399533,129.25393951196037
100369601,35.54038485952568,129.25394653370077
100369602,35.54083544502087,129.2539535555969
100369603,35.54128603048091,129.2539605776488
100369604,35.54173661590583,129.25396759985648
100369605,35.542187201295604,129.25397462221994
100369606,35.54263778665024,129.2539816447392
100369607,35.54308837196975,129.25398866741423
100369608,35.543538957254086,129.253995690245
100369609,35.5439895425033,129.2540027132316
100369610,35.5444401277174,129.25400973637403
100369611,35.54489071289635,129.2540167596722
100369612,35.54534129804013,129.2540237831262
100369613,35.545791883148794,129.254030806736
100369614,35.54624246822232,129.2540378305016
100369615,35.54669305326068,129.25404485442303
100369616,35.547143638263925,129.25405187850026
100369617,35.54759422323203,129.25405890273328
100369618,35.548044808164974,129.25406592712216
100369619,35.54849539306281,129.25407295166687
100369620,35.54894597792546,129.2540799763674
100369621,35.54939656275299,129.25408700122372
100369622,35.54984714754539,129.25409402623592
100369623,35.550297732302624,129.25410105140398
100369624,35.55074831702473,129.25410807672785
100369625,35.55119890171171,129.25411510220758
100369626,35.55164948636351,129.25412212784312
100369627,35.55210007098019,129.25412915363455
100369628,35.55255065556173,129.25413617958182
100381774,35.533169747890256,129.2543854400313
100381775,35.53362033385284,129.25439246251614
100381776,35.53407091978028,129.25439948515668
100381777,35.53452150567258,129.25440650795304
100381778,35.53497209152976,129.2544135309052
100381779,35.53542267735178,129.25442055401317
100381780,35.535873263138676,129.2544275772769
100381781,35.536323848890454,129.25443460069644
100381782,35.53677443460707,129.2544416242718
100381783,35.53722502028856,129.25444864800292
100381784,35.537675605934915,129.25445567188993
100381785,35.53812619154613,129.25446269593272
100381786,35.538576777122195,129.2544697201313
100381787,35.539027362663134,129.25447674448574
100381788,35.53947794816893,129.25448376899598
100381789,35.53992853363959,129.25449079366203
100381790,35.54037911907511,129.25449781848394
100381791,35.54082970447549,129.25450484346166
100381792,35.54128028984075,129.25451186859524
100381793,35.54173087517085,129.25451889388466
100381794,35.542181460465805,129.2545259193299
100381795,35.54263204572563,129.25453294493101
100381796,35.543082630950344,129.25453997068797
100381797,35.54353321613986,129.25454699660077
100381798,35.54398380129425,129.25455402266945
100381799,35.54443438641354,129.254561048894
100381800,35.54488497149766,129.25456807527442
100381801,35.545335556546625,129.25457510181067
100381802,35.54578614156049,129.25458212850282
100381803,35.54623672653919,129.2545891553508
100381804,35.54668731148274,129.25459618235473
100381805,35.54713789639116,129.25460320951453
100381806,35.547588481264434,129.25461023683016
100381807,35.54803906610256,129.25461726430174
100381808,35.54848965090556,129.2546242919292
100381809,35.54894023567341,129.25463131971256
100381810,35.549390820406096,129.2546383476518
100381811,35.54984140510367,129.25464537574695
100381812,35.55029198976608,129.254652403998
100381813,35.550742574393375,129.254659432405
100381814,35.55119315898549,129.25466646096788
100381815,35.551643743542485,129.25467348968667
100381816,35.55209432806432,129.2546805185614
100381817,35.55254491255104,129.25468754759203
100381818,35.552995497002584,129.2546945767786
100393965,35.534065178138384,129.25495072664896
100393966,35.534515763935865,129.2549577525259
100393967,35.5349663496982,129.2549647785588
100393968,35.5354169354254,129.25497180474753
100393969,35.53586752111745,129.2549788310921
100393970,35.5363181067744,129.25498585759254
100393971,35.536768692396166,129.25499288424888
100393972,35.53721927798282,129.25499991106105
100393973,35.53766986353433,129.25500693802914
100393974,35.5381204490507,129.2550139651531
100393975,35.538571034531934,129.25502099243295
100393976,35.53902161997804,129.2550280198687
100393977,35.53947220538899,129.25503504746032
100393978,35.5399227907648,129.25504207520785
100393979,35.54037337610549,129.25504910311125
100393980,35.54082396141102,129.2550561311706
100393981,35.54127454668139,129.25506315938583
100393982,35.54172513191665,129.25507018775696
100393983,35.54217571711676,129.255077216284
100393984,35.542626302281725,129.25508424496698
100393985,35.54307688741158,129.2550912738059
100393986,35.543527472506256,129.25509830280072
100393987,35.5439780575658,129.25510533195146
100393988,35.54442864259022,129.2551123612581
100393989,35.54487922757949,129.25511939072072
100393990,35.54532981253361,129.25512642033928
100393991,35.54578039745258,129.25513345011373
100393992,35.54623098233644,129.2551404800442
100393993,35.54668156718513,129.25514751013057
100393994,35.5471321519987,129.25515454037287
100393995,35.5475827367771,129.25516157077118
100393996,35.548033321520364,129.2551686013254
100393997,35.5484839062285,129.25517563203562
100393998,35.54893449090147,129.25518266290177
100393999,35.54938507553929,129.2551896939239
100394000,35.549835660141994,129.25519672510205
100394001,35.55028624470956,129.25520375643615
100394002,35.550736829241956,129.2552107879262
100394003,35.55118741373921,129.25521781957224
100394004,35.55163799820133,129.2552248513743
100394005,35.5520885826283,129.25523188333233
100394006,35.55253916702013,129.25523891544634
100394007,35.552989751376806,129.25524594771633
100394008,35.55344033569832,129.25525298014236
100406153,35.53360884824028,129.25549493918362
100406154,35.53405943397801,129.25550196798534
100406155,35.53451001968058,129.25550899694292
100406156,35.53496060534808,129.2555160260565
100406157,35.53541119098038,129.255523055326
100406158,35.53586177657757,129.2555300847514
100406159,35.53631236213963,129.25553711433275
100406160,35.536762947666524,129.2555441440701
100406161,35.53721353315829,129.2555511739633
100406162,35.53766411861491,129.2555582040125
100406163,35.5381147040364,129.2555652342176
100406164,35.53856528942276,129.25557226457872
100406165,35.53901587477395,129.25557929509574
100406166,35.53946646009003,129.25558632576877
100406167,35.539917045370935,129.25559335659773
100406168,35.54036763061674,129.2556003875827
100406169,35.54081821582738,129.2556074187236
100406170,35.541268801002886,129.2556144500205
100406171,35.54171938614325,129.25562148147336
100406172,35.542169971248484,129.25562851308217
100406173,35.542620556318546,129.25563554484702
100406174,35.543071141353494,129.25564257676783
100406175,35.543521726353276,129.25564960884466
100406176,35.54397231131794,129.25565664107745
100406177,35.544422896247454,129.25566367346627
100406178,35.54487348114183,129.2556707060111
100406179,35.54532406600103,129.2556777387119
100406181,35.54622523561407,129.25569180458157
100406182,35.546675820367845,129.25569883775043
100406183,35.5471264050865,129.2557058710753
100406184,35.54757698977001,129.2557129045562
100406185,35.54802757441836,129.25571993819312
100406186,35.54847815903158,129.25572697198606
100406187,35.54892874360965,129.25573400593504
100406188,35.549379328152575,129.25574104004008
100406189,35.54982991266036,129.25574807430115
100406190,35.55028049713302,129.25575510871826
100406191,35.55073108157049,129.25576214329143
100406192,35.55118166597285,129.2557691780206
100406193,35.55163225034005,129.2557762129059
100406194,35.552082834672085,129.25578324794722
100406195,35.55253341896901,129.25579028314462
100406196,35.552984003230776,129.25579731849805
100406197,35.55343458745738,129.25580435400758
100406198,35.553885171648844,129.25581138967317
100418342,35.533603101656304,129.2560461772835
100418343,35.53405368729913,129.2560532091658
100418344,35.5345042729068,129.25606024120404
100418345,35.53495485847935,129.2560672733983
100418346,35.53540544401676,129.2560743057485
100418347,35.53585602951901,129.2560813382548
100418348,35.53630661498614,129.25608837091704
100418349,35.53675720041813,129.25609540373532
100418350,35.537207785814964,129.25610243670957
100418351,35.537658371176676,129.25610946983988
100418352,35.53810895650325,129.25611650312618
100418353,35.538559541794655,129.25612353656854
100418354,35.53901012705094,129.2561305701669
100418355,35.539460712272074,129.25613760392125
100418356,35.539911297458076,129.25614463783168
100418357,35.54036188260893,129.25615167189815
100418358,35.54081246772464,129.25615870612063
100418359,35.54126305280521,129.2561657404992
100418360,35.54171363785065,129.25617277503375
100418361,35.54216422286092,129.2561798097244
100418362,35.54261480783607,129.25618684457112
100418363,35.543065392776086,129.25619387957383
100418364,35.54351597768093,129.25620091473266
100418365,35.54396656255065,129.25620795004752
100418366,35.54441714738522,129.25621498551845
100418367,35.54486773218465,129.25622202114545
100418368,35.545318316948936,129.25622905692853
100418369,35.545768901678066,129.2562360928677
100418370,35.54621948637206,129.25624312896295
100418371,35.5466700710309,129.25625016521428
100418372,35.54712065565461,129.25625720162168
100418373,35.54757124024317,129.25626423818522
100418374,35.54802182479658,129.25627127490483
100418375,35.54847240931485,129.2562783117805
100418376,35.54892299379797,129.25628534881233
100418377,35.54937357824594,129.2562923860002
100418378,35.549824162658794,129.25629942334422
100418379,35.550274747036475,129.25630646084437
100418380,35.550725331379006,129.2563134985006
100418381,35.55117591568639,129.25632053631298
100418382,35.55162649995863,129.25632757428147
100418383,35.55207708419573,129.25633461240608
100418384,35.55252766839769,129.2563416506868
100418385,35.55297825256449,129.25634868912368
100418386,35.55342883669615,129.25635572771674
100418387,35.55387942079265,129.25636276646588
100418388,35.554330004854,129.25636980537118
100430530,35.53314676697088,129.25659038042068
100430531,35.53359735255389,129.25659741522745
100430532,35.53404793810174,129.25660445019025
100430533,35.534498523614474,129.25661148530915
100430534,35.53494910909205,129.25661852058408
100430535,35.53539969453449,129.25662555601508
100430536,35.53585027994179,129.25663259160217
100430537,35.53630086531397,129.25663962734532
100430538,35.53675145065099,129.25664666324454
100430539,35.537202035952866,129.25665369929985
100430540,35.53765262121961,129.25666073551125
100430541,35.53810320645119,129.2566677718787
100430542,35.53855379164765,129.2566748084023
100430543,35.53900437680896,129.256681845082
100430544,35.539454961935135,129.2566888819177
100430545,35.53990554702615,129.2566959189096
100430546,35.540356132082046,129.25670295605758
100430547,35.54080671710277,129.25670999336165
100430548,35.54125730208839,129.25671703082185
100430549,35.54170788703883,129.25672406843813
100430550,35.54215847195414,129.25673110621057
100430551,35.5426090568343,129.2567381441391
100430552,35.54305964167933,129.25674518222377
100430553,35.54351022648922,129.25675222046456
100430554,35.54396081126394,129.25675925886148
100430555,35.544411396003525,129.25676629741457
100430556,35.54486198070797,129.25677333612376
100430557,35.545312565377266,129.2567803749891
100430558,35.54576315001142,129.25678741401057
100430559,35.54621373461043,129.25679445318823
100430560,35.54666431917429,129.25680149252204
100430561,35.54711490370302,129.256808532012
100430562,35.54756548819658,129.25681557165808
100430563,35.54801607265501,129.25682261146036
100430564,35.54846665707829,129.2568296514188
100430565,35.54891724146643,129.25683669153344
100430566,35.5493678258194,129.25684373180422
100430567,35.549818410137235,129.25685077223122
100430568,35.55026899441994,129.25685781281436
100430569,35.550719578667454,129.25686485355368
100430570,35.55117016287987,129.2568718944492
100430571,35.55162074705712,129.2568789355009
100430572,35.552071331199194,129.2568859767088
100430573,35.55252191530616,129.2568930180729
100430574,35.55297249937795,129.25690005959322
100430575,35.553423083414614,129.25690710126975
100430576,35.55387366741611,129.25691414310245
100430577,35.55432425138246,129.2569211850914
100442718,35.53269042992186,129.25713457739693
100442719,35.533141015445004,129.25714161512803
100442720,35.53359160093302,129.2571486530153
100442721,35.53404218638587,129.25715569105867
100442722,35.53449277180359,129.25716272925817
100442723,35.53494335718618,129.2571697676138
100442724,35.53539394253363,129.25717680612559
100442725,35.53584452784592,129.25718384479347
100442726,35.536295113123074,129.25719088361754
100442727,35.536745698365095,129.2571979225977
100442728,35.53719628357195,129.25720496173406
100442729,35.537646868743686,129.25721200102652
100442730,35.53809745388027,129.2572190404752
100442731,35.53854803898173,129.25722608008
100442732,35.53899862404803,129.25723311984095
100442733,35.53944920907919,129.25724015975808
100442734,35.539899794075204,129.2572471998314
100442735,35.54035037903606,129.2572542400609
100442736,35.5408009639618,129.25726128044653
100442737,35.54125154885238,129.25726832098835
100442738,35.5417021337078,129.2572753616864
100442739,35.5421527185281,129.25728240254057
100442740,35.54260330331327,129.25728944355097
100442741,35.54305388806326,129.25729648471756
100442742,35.54350447277812,129.25730352604035
100442743,35.54395505745783,129.2573105675193
100442744,35.54440564210241,129.2573176091545
100442745,35.54485622671183,129.25732465094592
100442746,35.545306811286096,129.2573316928935
100442747,35.54575739582521,129.25733873499735
100442748,35.5462079803292,129.2573457772574
100442749,35.54665856479803,129.25735281967366
100442750,35.54710914923174,129.25735986224612
100442751,35.547559733630266,129.25736690497484
100442752,35.54801031799365,129.2573739478598
100442753,35.5484609023219,129.25738099090097
100442754,35.54891148661501,129.2573880340984
100442755,35.54936207087294,129.25739507745206
100442756,35.54981265509576,129.25740212096198
100442757,35.550263239283396,129.25740916462811
100442758,35.550713823435906,129.25741620845054
100442759,35.551164407553266,129.25742325242922
100442760,35.55161499163546,129.2574302965641
100442761,35.55206557568252,129.25743734085532
100442762,35.552516159694434,129.2574443853028
100442763,35.5529667436712,129.25745142990652
100442764,35.5534173276128,129.25745847466652
100442765,35.55386791151924,129.2574655195828
100454906,35.53223409050935,129.2576787682124
100454907,35.5326846759726,129.25768580886776
100454908,35.5331352614007,129.2576928496793
100454909,35.533585846793684,129.25769989064705
100454910,35.534036432151495,129.25770693177097
100454911,35.534487017474184,129.25771397305104
100454912,35.53493760276174,129.2577210144874
100454913,35.53538818801413,129.25772805607988
100454914,35.53583877323137,129.25773509782866
100454915,35.5362893584135,129.25774213973358
100454916,35.536739943560455,129.2577491817947
100454917,35.53719052867228,129.25775622401207
100454918,35.53764111374897,129.2577632663857
100454919,35.5380916987905,129.25777030891547
100454920,35.53854228379689,129.25777735160153
100454921,35.538992868768155,129.25778439444377
100454922,35.539443453704266,129.25779143744228
100454923,35.539894038605205,129.25779848059702
100454924,35.54034462347102,129.25780552390802
100454925,35.54079520830169,129.2578125673752
100454926,35.54124579309721,129.2578196109987
100454927,35.54169637785761,129.25782665477843
100454928,35.54214696258283,129.2578336987144
100454929,35.54259754727291,129.25784074280665
100454930,35.54304813192787,129.25784778705514
100454931,35.54349871654765,129.2578548314599
100454932,35.5439493011323,129.25786187602094
100454933,35.54439988568181,129.25786892073825
100454934,35.54485047019617,129.25787596561185
100454935,35.54530105467537,129.2578830106417
100454936,35.54575163911944,129.2578900558279
100454937,35.54620222352834,129.2578971011703
100454938,35.54665280790212,129.25790414666903
100454939,35.547103392240736,129.25791119232403
100454940,35.547553976544194,129.25791823813535
100454941,35.54800456081252,129.25792528410295
100454942,35.548455145045686,129.25793233022688
100454943,35.548905729243714,129.2579393765071
100454944,35.54935631340657,129.25794642294363
100454945,35.54980689753432,129.2579534695365
100454946,35.55025748162688,129.25796051628566
100454947,35.55070806568431,129.2579675631912
100454948,35.551158649706586,129.25797461025297
100454949,35.55160923369371,129.2579816574711
100454950,35.55205981764567,129.2579887048456
100454951,35.552510401562515,129.25799575237642
100454952,35.55296098544419,129.25800280006357
100454953,35.5534115692907,129.258009847907
100467094,35.5317777487335,129.25822295286727
100467095,35.53222833413681,129.25822999644674
100467096,35.532678919505,129.25823704018242
100467097,35.533129504838016,129.25824408407436
100467098,35.53358009013591,129.2582511281226
100467099,35.53403067539864,129.25825817232703
100467100,35.534481260626244,129.25826521668776
100467101,35.53493184581872,129.25827226120478
100467102,35.535382430976014,129.25827930587803
100467103,35.535833016098174,129.25828635070758
100467104,35.53628360118522,129.2582933956934
100467105,35.536734186237084,129.2583004408355
100467106,35.53718477125383,129.2583074861339
100467107,35.537635356235405,129.25831453158858
100467108,35.538085941181876,129.25832157719952
100467109,35.53853652609316,129.25832862296681
100467110,35.53898711096931,129.25833566889034
100467111,35.53943769581033,129.25834271497024
100467112,35.53988828061619,129.2583497612064
100467113,35.540338865386914,129.25835680759891
100467114,35.54078945012249,129.25836385414766
100467115,35.54124003482291,129.25837090085278
100467116,35.54169061948818,129.25837794771422
100467117,35.54214120411832,129.25838499473198
100467118,35.54259178871331,129.25839204190606
100467119,35.54304237327316,129.2583990892365
100467120,35.54349295779784,129.25840613672324
100467121,35.54394354228738,129.2584131843663
100467122,35.54439412674178,129.25842023216572
100467123,35.54484471116103,129.2584272801215
100467124,35.54529529554512,129.25843432823362
100467125,35.54574587989407,129.2584413765021
100467126,35.54619646420788,129.25844842492694
100467127,35.546647048486555,129.2584554735081
100467128,35.54709763273004,129.25846252224565
100467129,35.547548216938395,129.25846957113956
100467130,35.5479988011116,129.2584766201898
100467131,35.54844938524966,129.25848366939647
100467132,35.548899969352554,129.2584907187595
100467133,35.549350553420304,129.2584977682789
100467134,35.549801137452924,129.2585048179547
100467135,35.550251721450365,129.2585118677869
100467136,35.55070230541268,129.25851891777546
100467137,35.55115288933984,129.2585259679204
100467138,35.55160347323184,129.25853301822175
100467139,35.55205405708868,129.2585400686795
100467140,35.55250464091038,129.25854711929367
100467141,35.55295522469694,129.25855417006423
100467142,35.553405808448325,129.2585612209912
100479282,35.53132140459445,129.2587671313617
100479283,35.531771989937766,129.2587741778651
